id,age,education,stream_code,interests,skills,gender,title_code,title_label,cluster_code,cluster_label
row_16688,18,sslc,sslc_generic,"animal_care,coaching,fitness,sports","electrical_wiring,fitness_strength,leadership,teaching",female,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_16717,23,sslc,sslc_generic,"athletics,coaching,content_creation,sports,video_editing","fitness_strength,leadership,teaching",other,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_13244,16,iti,electrical_iti,"electrical_work,hands_on,repairing","analytical,electrical_wiring,machine_operation,repairing",other,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_09839,19,pg,mca,"content_creation,drawing,marketing,photography","photo_editing,photography_skill,visual_design",male,photographer,Photographer,arts_media,"Arts, Design & Media"
row_11173,18,iti,electroplating_iti,"civic_issues,discipline,photography","discipline,fitness_strength,leadership,teamwork",other,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_10957,25,iti,mechanical_iti,"civic_issues,discipline,sports","fitness_strength,leadership,reading",male,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_16590,20,phd,phd_various,"athletics,coaching,mechanics,sports","fitness_strength,leadership,teaching",female,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_14251,32,sslc,sslc_generic,"hands_on,physics_experiments,tailoring","crafting,tailoring_skill,writing",other,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_05663,20,pg,ma,"teaching,working_with_children,writing","electrical_wiring,public_speaking,teaching,writing",other,school_teacher,School Teacher,education,Education & Training
row_06032,17,pg,msc,"social_work,teaching,working_with_children,writing","public_speaking,teaching,writing",other,pu_lecturer,PU Lecturer,education,Education & Training
row_11089,23,puc,pcmb,"civic_issues,discipline,sports","discipline,fitness_strength",male,police_officer,Police Officer,law_public,"Law, Civil & Public Services"
row_10092,18,ug,bcom,"content_creation,environment_science,reading,repairing,writing","research_skills,storytelling,writing",male,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_04471,25,pg,mtech,"caring_people,first_aid,health_fitness","active_listening,empathy,programming,teaching,teamwork",male,nurse,Nurse,healthcare,Healthcare & Medicine
row_07048,19,ug,bca,"teaching,video_editing,writing","empathy,public_speaking,storytelling,writing",other,tutor,Tutor / Coaching Instructor,education,Education & Training
row_14122,26,iti,electroplating_iti,"building_machines,carpentry,hands_on","carpentry_skill,hand_eye_coordination,idea_generation",other,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_03446,38,puc,pcmb,"acting,coding,cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking,cyber_awareness,illustration,teaching",other,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_11290,36,sslc,sslc_generic,"civic_issues,debate,forestry","leadership,public_speaking,teaching",female,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_07480,18,ug,bcom,"accounting,economics,ncc_defence,stock_trading","analytical,animal_care,data_analysis,mathematical_ability",female,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_17454,18,ug,bba,"content_creation,graphic_design,robotics","content_creation,self_management,teaching,time_management",male,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_05157,27,puc,commerce,"biology_experiments,chemistry_experiments,electrical_work,lab_research","analytical,machine_operation,research_skills",female,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_05982,30,ug,ba,"ncc_defence,working_with_children,writing","empathy,public_speaking,teaching,time_management,writing",female,pu_lecturer,PU Lecturer,education,Education & Training
row_17265,21,ug,bsc,"coding,content_creation,environment_science,graphic_design","self_management,time_management",female,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_02107,18,ug,bca,"biology_experiments,building_machines,electronics,physics_experiments,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",male,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_15060,40,pg,mcom,"cad_design,event_planning,hotel_management","customer_service,leadership,planning",female,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_08011,25,pg,mca,"athletics,content_creation,marketing","autocad,customer_service,negotiation,planning,public_speaking",female,marketing_executive,Marketing Executive,business,"Business, Management & Finance"
row_08354,16,ug,bsc,"graphic_design,helping_people,management,organizing","customer_service,cyber_awareness,empathy,leadership,negotiation",female,hr_manager,HR Manager,business,"Business, Management & Finance"
row_15607,24,puc,pcmb,"history,marketing,travel_tourism,web_dev","customer_service,planning,public_speaking",male,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_13117,26,sslc,sslc_generic,"electrical_work,hands_on,politics,repairing","electrical_wiring,gardening_skill,machine_operation,repairing",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_05118,18,ug,bsc,"biology_experiments,chemistry_experiments,lab_research",research_skills,male,lab_technician,Lab Technician,healthcare,Healthcare & Medicine
row_06736,21,ug,bba,"chemistry_experiments,teaching,working_with_children,writing","empathy,quick_decision,teaching",male,tutor,Tutor / Coaching Instructor,education,Education & Training
row_04204,24,ug,bba,"caring_people,first_aid,health_fitness","active_listening,empathy,teaching,teamwork",other,nurse,Nurse,healthcare,Healthcare & Medicine
row_08916,38,puc,commerce,"content_creation,drawing,graphic_design,politics","drawing,photo_editing,storytelling,visual_design",other,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_06935,20,puc,pcmb,"adventure,gardening,teaching,working_with_children,writing","empathy,public_speaking,teaching,writing",other,tutor,Tutor / Coaching Instructor,education,Education & Training
row_05245,28,ug,bcom,"law_interest,web_dev","cyber_awareness,electrical_wiring,repairing",male,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_04405,18,puc,pcmb,"caring_people,first_aid,health_fitness","active_listening,empathy,teaching,teamwork",female,nurse,Nurse,healthcare,Healthcare & Medicine
row_09920,22,puc,commerce,"content_creation,drawing,photography,social_work","photo_editing,photography_skill,planning,visual_design",female,photographer,Photographer,arts_media,"Arts, Design & Media"
row_12223,28,phd,phd_various,"environment_science,farming,organic_farming","farming_skill,planning,research_skills",male,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_06760,26,ug,bcom,"repairing,teaching,working_with_children","empathy,public_speaking",female,tutor,Tutor / Coaching Instructor,education,Education & Training
row_07407,23,ug,bca,"accounting,civic_issues,entrepreneurship,physics_experiments","analytical,budgeting,math,planning",female,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_08304,19,ug,bcom,"helping_people,hotel_management,management,organizing","empathy,gardening_skill,leadership,negotiation",male,hr_manager,HR Manager,business,"Business, Management & Finance"
row_07287,32,ug,ba,"animal_care,entrepreneurship,money_management","analytical,budgeting,farming_skill,math,planning",female,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_08886,26,pg,mtech,"content_creation,drawing,graphic_design","drawing,photo_editing,storytelling,visual_design",other,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_14859,23,pg,msc,"caring_people,cooking,event_planning,hotel_management",cooking_skill,other,chef,Chef,hospitality,Hospitality & Tourism
row_11492,20,ug,ba,"civic_issues,debate,music,painting,politics","leadership,planning,public_speaking,teamwork",male,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_09306,16,ug,bca,"civic_issues,debate,law_interest,writing","public_speaking,teamwork,writing",male,journalist,Journalist,arts_media,"Arts, Design & Media"
row_00536,31,ug,ba,"counselling,problem_solving","autocad,data_analysis",other,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_13296,39,iti,civil_iti,"cad_design,electrical_work,hands_on,repairing","electrical_wiring,machine_operation,repairing,research_skills",other,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_00469,23,ug,bsc,"coding,environment_science,problem_solving,web_dev","autocad,data_analysis,video_editing",male,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_08564,19,puc,commerce,"helping_people,management,organizing","customer_service,empathy,leadership,negotiation",female,hr_manager,HR Manager,business,"Business, Management & Finance"
row_14222,22,sslc,sslc_generic,"hands_on,tailoring","content_creation,crafting,hand_eye_coordination,tailoring_skill",other,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_04315,24,ug,bba,"caring_people,first_aid,health_fitness,politics","active_listening,empathy,teaching,teamwork",male,nurse,Nurse,healthcare,Healthcare & Medicine
row_11913,24,sslc,sslc_generic,"cad_design,helping_people,social_work","active_listening,community_service,empathy",male,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_09995,19,ug,bcom,"content_creation,drawing,photography,tailoring","photo_editing,photography_skill,visual_design",other,photographer,Photographer,arts_media,"Arts, Design & Media"
row_15930,18,ug,bcom,"fitness,gardening,sports","discipline,fitness_strength,teaching",female,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
row_04649,32,ug,bca,"graphic_design,health_fitness,tailoring","analytical,electronics_skills,research_skills",other,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_16875,21,pg,mcom,"carpentry,entrepreneurship,management,marketing","computer_hardware,entrepreneurship_skill,leadership,negotiation,planning",other,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_03635,16,puc,pcmc,"coding,cyber_awareness","computer_hardware,critical_thinking,cyber_awareness",male,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_14256,26,iti,civil_iti,hands_on,"crafting,farming_skill,hand_eye_coordination,tailoring_skill",female,tailor,Tailor,skilled_trades,Skilled Trades & Vocational
row_15142,40,puc,pcmb,"event_planning,hotel_management,ncc_defence","customer_service,leadership,planning",male,hotel_manager,Hotel Manager,hospitality,Hospitality & Tourism
row_12217,37,sslc,sslc_generic,"environment_science,farming,organic_farming,working_with_children","customer_service,planning,research_skills",male,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_01409,25,ug,bba,"hands_on,problem_solving,stock_trading","carpentry_skill,mechanical_skill,planning,problem_solving,time_management",female,civil_engineer,Civil Engineer,engineering,Engineering & Technology
row_01519,26,ug,bba,"acting,building_machines,electronics,robotics,teaching","electrical_wiring,electronics_skills,machine_operation,repairing,visual_design",female,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_02109,19,ug,bcom,"adventure,building_machines,electronics,physics_experiments,robotics","electrical_wiring,electronics_skills,machine_operation,teaching",male,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_17474,25,ug,be,"coding,content_creation","content_creation,self_management",male,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_05832,36,puc,pcme,"gardening,teaching,working_with_children,writing","empathy,public_speaking,teaching,writing",female,school_teacher,School Teacher,education,Education & Training
row_11309,31,puc,pcme,"civic_issues,debate","planning,public_speaking",male,ias_officer,IAS/IPS Officer,law_public,"Law, Civil & Public Services"
row_08219,37,ug,ba,"helping_people,management,organizing","leadership,negotiation",male,hr_manager,HR Manager,business,"Business, Management & Finance"
